-2.000000,-1.800000,-1.600000,-1.400000,-1.200000,-1.000000,-0.800000,-0.600000,-0.400000,-0.200000,0.000000,0.200000,0.400000,0.600000,0.800000,1.000000,1.200000,1.400000,1.600000,1.800000,2.000000
0.000000,0.012312,0.048943,0.108993,0.190983,0.292893,0.412215,0.546010,0.690983,0.843566,1.000000,1.156434,1.309017,1.453990,1.587785,1.707107,1.809017,1.891007,1.951057,1.987688,2.000000
0.202918,0.210685,0.221514,0.236722,0.258399,0.290147,0.338647,0.416498,0.544548,0.743118,0.998898,1.250762,1.449752,1.595248,1.704802,1.791108,1.860352,1.915610,1.959007,1.992475,2.017862
0.413135,0.415063,0.417067,0.419141,0.421278,0.423469,0.425707,0.427980,0.430280,0.432597,0.434920,0.437239,0.439544,0.441826,0.444075,0.446282,0.448440,0.450541,0.452578,0.454547,0.456442
0.819724,0.819151,0.818623,0.818139,0.817696,0.817291,0.816920,0.816581,0.816268,0.815978,0.815705,0.815447,0.815197,0.814952,0.814708,0.814460,0.814206,0.813943,0.813666,0.813376,0.813069
1.000000,0.690983,0.412215,0.190983,0.048943,0.000000,0.048943,0.190983,0.412215,0.690983,1.000000,1.309017,1.587785,1.809017,1.951057,2.000000,1.951057,1.809017,1.587785,1.309017,1.000000
1.000109,1.000113,1.000115,1.000117,1.000118,1.000119,1.000119,1.000119,1.000120,1.000120,1.000120,1.000120,1.000120,1.000120,1.000124,1.084112,2.259492,2.260169,2.260169,2.260169,2.260169
20.738252,20.738252,20.738252,20.738252,20.738252,20.738252,20.738252,7.405228,-10.531036,-10.531036,-10.531036,-10.531036,-10.531036,-10.531036,-10.531036,-10.531036,-10.531036,-10.531036,-10.531036,-10.531036,-10.531036
12.714445,4.497301,1.754448,0.991484,0.780814,0.719493,0.700324,0.693874,0.691555,0.690675,0.690327,0.690185,0.690126,0.690102,0.690091,0.690087,0.690085,0.690084,0.690083,0.690083,0.690083
